"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Portugal (PT)","11.01.2021 10:00 - 11.01.2021 11:00 (CET/CEST)","296","11","91"
"Portugal (PT)","11.01.2021 11:00 - 11.01.2021 12:00 (CET/CEST)","4","11","100"
"Portugal (PT)","11.01.2021 12:00 - 11.01.2021 13:00 (CET/CEST)","3","11","43"
"Portugal (PT)","11.01.2021 13:00 - 11.01.2021 14:00 (CET/CEST)","218","8","286"
"Portugal (PT)","11.01.2021 14:00 - 11.01.2021 15:00 (CET/CEST)","6","5","25"
"Portugal (PT)","11.01.2021 15:00 - 11.01.2021 16:00 (CET/CEST)","0","5","29"
"Portugal (PT)","11.01.2021 16:00 - 11.01.2021 17:00 (CET/CEST)","5","6","33"
"Portugal (PT)","11.01.2021 17:00 - 11.01.2021 18:00 (CET/CEST)","342","6","450"
"Portugal (PT)","11.01.2021 18:00 - 11.01.2021 19:00 (CET/CEST)","1334","4","822"
"Portugal (PT)","11.01.2021 19:00 - 11.01.2021 20:00 (CET/CEST)","1864","0","883"
"Portugal (PT)","11.01.2021 20:00 - 11.01.2021 21:00 (CET/CEST)","1984","0","1128"
"Portugal (PT)","11.01.2021 21:00 - 11.01.2021 22:00 (CET/CEST)","2007","0","929"
"Portugal (PT)","11.01.2021 22:00 - 11.01.2021 23:00 (CET/CEST)","637","2","379"
"Portugal (PT)","11.01.2021 23:00 - 12.01.2021 00:00 (CET/CEST)","5","4","41"
"Portugal (PT)","12.01.2021 00:00 - 12.01.2021 01:00 (CET/CEST)","263","3","30"
"Portugal (PT)","12.01.2021 01:00 - 12.01.2021 02:00 (CET/CEST)","75","4","30"
